taxon,lineage,pangoLEARN_version
SEARCH-6017-SAN,B.1.1.244,2021-02-21
SEARCH-6018-SAN,B.1.243,2021-02-21
SEARCH-6019-SAN,B.1.404,2021-02-21
SEARCH-6020-SAN,B.1.243,2021-02-21
SEARCH-6022-SAN,B.1,2021-02-21
SEARCH-6025-SAN,B.1.427,2021-02-21
SEARCH-6026-SAN,B.1.243,2021-02-21
SEARCH-6027-SAN,B.1.2,2021-02-21
SEARCH-6028-SAN,B.1.399,2021-02-21
SEARCH-6030-SAN,B.1.427,2021-02-21
SEARCH-6032-SAN,B.1.404,2021-02-21
SEARCH-6033-SAN,B.1.243,2021-02-21
SEARCH-6034-LAX,B.1.232,2021-02-21
SEARCH-6035-SAN,B.1.243,2021-02-21
SEARCH-6036-SAN,B.1,2021-02-21
SEARCH-6037-SAN,B.1.400,2021-02-21
SEARCH-6038-SAN,B.1.429,2021-02-21
SEARCH-6039-SAN,B.1.404,2021-02-21
SEARCH-6040-SAN,B.1,2021-02-21
SEARCH-6041-SAN,B.1,2021-02-21
SEARCH-6042-SAN,B.1.2,2021-02-21
SEARCH-6044-SAN,B.1.429,2021-02-21
SEARCH-6045-SAN,B.1,2021-02-21
SEARCH-6046-SAN,B.1.1.7,2021-02-21
SEARCH-6048-SAN,B.1.429,2021-02-21
SEARCH-6050-SAN,B.1.243,2021-02-21
SEARCH-6051-SAN,B.1.429,2021-02-21
SEARCH-6052-SAN,B.1.2,2021-02-21
SEARCH-6053-SAN,B.1.2,2021-02-21
SEARCH-6054-SAN,B.1.2,2021-02-21
SEARCH-6055-SAN,B.1.429,2021-02-21
SEARCH-6056-SAN,B.1.429,2021-02-21
SEARCH-6057-SAN,B.1.232,2021-02-21
SEARCH-6059-SAN,B.1.232,2021-02-21
SEARCH-6060-SAN,B.1.427,2021-02-21
SEARCH-6061-SAN,B.1.429,2021-02-21
SEARCH-6062-SAN,B.1.2,2021-02-21
SEARCH-6063-SAN,B.1.1.243,2021-02-21
SEARCH-6064-SAN,B.1.1,2021-02-21
SEARCH-6065-SAN,B.1.427,2021-02-21
SEARCH-6068-SAN,B.1.429,2021-02-21
SEARCH-6069-SAN,B.1.429,2021-02-21
SEARCH-6070-SAN,B.1.2,2021-02-21
SEARCH-6071-SAN,B.1.429,2021-02-21
SEARCH-6072-SAN,B.1.404,2021-02-21
SEARCH-6073-SAN,B.1.427,2021-02-21
SEARCH-6074-SAN,B.1.2,2021-02-21
SEARCH-6075-SAN,B.1.429,2021-02-21
SEARCH-6076-SAN,B.1.2,2021-02-21
SEARCH-6077-SAN,B.1.240,2021-02-21
SEARCH-6078-SAN,B.1.427,2021-02-21
SEARCH-6079-SAN,B.1.427,2021-02-21
SEARCH-6080-SAN,B.1,2021-02-21
SEARCH-6081-SAN,B.1.1,2021-02-21
SEARCH-6082-SAN,B.1.429,2021-02-21
SEARCH-6083-SAN,B.1.429,2021-02-21
SEARCH-6084-SAN,B.1.429,2021-02-21
SEARCH-6085-SAN,B.1.429,2021-02-21
SEARCH-6086-SAN,B.1.1.29,2021-02-21
SEARCH-6087-SAN,B.1.2,2021-02-21
SEARCH-6088-SAN,B.1.2,2021-02-21
SEARCH-6089-SAN,B.1.234,2021-02-21
SEARCH-6090-SAN,B.1.427,2021-02-21
SEARCH-6091-SAN,B.1,2021-02-21
SEARCH-6092-SAN,B.1.429,2021-02-21
SEARCH-6093-SAN,B.1.429,2021-02-21
SEARCH-6094-SAN,B.1.404,2021-02-21
SEARCH-6095-SAN,B.1.429,2021-02-21
SEARCH-6096-SAN,B.1.1.7,2021-02-21
SEARCH-6099-SAN,B.1.2,2021-02-21
SEARCH-6100-SAN,B.1.2,2021-02-21
SEARCH-6101-SAN,B.1.429,2021-02-21
SEARCH-6102-SAN,B.1.2,2021-02-21
SEARCH-6103-SAN,B.1.429,2021-02-21
SEARCH-6104-LAX,B.1.1.222,2021-02-21
SEARCH-6105-SAN,B.1.429,2021-02-21
SEARCH-6106-SAN,B.1.404,2021-02-21
SEARCH-6107-SAN,B.1.2,2021-02-21
SEARCH-6108-SAN,B.1.240,2021-02-21
SEARCH-6109-SAN,B.1.427,2021-02-21
SEARCH-6110-SAN,B.1.232,2021-02-21
SEARCH-6111-SAN,B.1.429,2021-02-21
SEARCH-6112-SAN,B.1.189,2021-02-21
SEARCH-6113-SAN,B.1.2,2021-02-21
SEARCH-6117-SAN,B.1.429,2021-02-21
SEARCH-6118-SAN,B.1.1.222,2021-02-21
SEARCH-6119-SAN,B.1.1.222,2021-02-21
SEARCH-6121-SAN,B.1.427,2021-02-21
SEARCH-6122-SAN,B.1.427,2021-02-21
SEARCH-6123-SAN,B.1.2,2021-02-21
SEARCH-6124-SAN,B.1.429,2021-02-21
SEARCH-6125-SAN,B.1.2,2021-02-21
SEARCH-6126-IPL,B.1.232,2021-02-21
SEARCH-6127-SAN,B.1.239,2021-02-21
SEARCH-6128-SAN,B.1.2,2021-02-21
SEARCH-6129-SAN,B.1,2021-02-21
SEARCH-6130-SAN,B.1.243,2021-02-21
SEARCH-6131-SAN,B.1.2,2021-02-21
SEARCH-6132-SAN,B.1.2,2021-02-21
SEARCH-6133-SAN,B.1.2,2021-02-21
SEARCH-6134-SAN,B.1.1.244,2021-02-21
SEARCH-6135-SAN,B.1.2,2021-02-21
SEARCH-6138-SAN,B.1.232,2021-02-21
SEARCH-6139-RIV,B.1.427,2021-02-21
SEARCH-6140-SAN,B.1.1.222,2021-02-21
SEARCH-6141-SAN,B.1.2,2021-02-21
SEARCH-6142-SAN,B.1.2,2021-02-21
SEARCH-6143-SAN,B.1.1.212,2021-02-21
SEARCH-6144-SAN,B.1.429,2021-02-21
SEARCH-6145-SAN,B.1,2021-02-21
SEARCH-6146-SAN,B.1.243,2021-02-21
SEARCH-6148-SAN,B.1.1.222,2021-02-21
SEARCH-6149-SAN,B.1.404,2021-02-21
SEARCH-6150-SAN,B.1,2021-02-21
SEARCH-6151-SAN,B.1,2021-02-21
SEARCH-6152-SAN,B.1.232,2021-02-21
SEARCH-6154-SAN,B.1.2,2021-02-21
SEARCH-6156-SAN,B.1.2,2021-02-21
SEARCH-6161-SAN,B.1.404,2021-02-21
SEARCH-6162-SAN,B.1.311,2021-02-21
SEARCH-6163-SAN,B.1.216,2021-02-21
SEARCH-6165-SAN,B.1.2,2021-02-21
SEARCH-6166-SAN,B.1.427,2021-02-21
SEARCH-6167-SAN,B.1.2,2021-02-21
SEARCH-6168-SAN,B.1.429,2021-02-21
SEARCH-6169-SAN,B.1.232,2021-02-21
SEARCH-6170-SAN,B.1.429,2021-02-21
SEARCH-6171-SAN,B.1.1.207,2021-02-21
SEARCH-6172-SAN,B.1.2,2021-02-21
SEARCH-6175-SAN,B.1.427,2021-02-21
SEARCH-6176-SAN,B.1.1.222,2021-02-21
SEARCH-6177-SAN,B.1,2021-02-21
SEARCH-6178-RIV,B.1.1,2021-02-21
SEARCH-6179-SAN,B.1.243,2021-02-21
SEARCH-6181-SAN,B.1.177,2021-02-21
SEARCH-6182-SAN,B.1.427,2021-02-21
SEARCH-6183-SAN,B.1.2,2021-02-21
SEARCH-6184-SAN,B.1.2,2021-02-21
SEARCH-6185-SAN,B.1.1.222,2021-02-21
SEARCH-6186-SAN,B.1.429,2021-02-21
SEARCH-6187-SAN,B.1.427,2021-02-21
SEARCH-6188-SAN,B.1.2,2021-02-21
SEARCH-6189-SAN,B.1.429,2021-02-21
SEARCH-6190-SAN,B.1.429,2021-02-21
SEARCH-6192-SAN,B.1.2,2021-02-21
SEARCH-6193-SAN,B.1.404,2021-02-21
SEARCH-6195-SAN,B.1.429,2021-02-21
SEARCH-6196-ORA,B.1.427,2021-02-21
SEARCH-6197-SAN,B.1.189,2021-02-21
SEARCH-6198-SAN,B.1.2,2021-02-21
SEARCH-6200-SAN,B.1.232,2021-02-21
SEARCH-6201-SAN,B.1.234,2021-02-21
SEARCH-6203-SAN,B.1.404,2021-02-21
SEARCH-6204-SAN,B.1.429,2021-02-21
SEARCH-6205-SAN,B.1.2,2021-02-21
SEARCH-6206-SAN,B.1.2,2021-02-21
SEARCH-6207-SAN,B.1.2,2021-02-21
SEARCH-6208-SAN,B.1.429,2021-02-21
SEARCH-6209-SAN,B.1.2,2021-02-21
SEARCH-6211-SAN,B.1.1,2021-02-21
SEARCH-6213-SAN,B.1.429,2021-02-21
SEARCH-6214-RIV,B.1.429,2021-02-21
SEARCH-6216-SAN,B.1.243,2021-02-21
SEARCH-6217-SAN,B.1.429,2021-02-21
SEARCH-6219-SAN,B.1.2,2021-02-21
SEARCH-6220-SAN,B.1.404,2021-02-21
SEARCH-6221-SAN,B.1.427,2021-02-21
SEARCH-6222-SAN,B.1.2,2021-02-21
SEARCH-6226-SAN,B.1,2021-02-21
SEARCH-6227-SAN,B.1.243,2021-02-21
SEARCH-6228-SAN,B.1.2,2021-02-21
SEARCH-6230-SAN,B.1.239,2021-02-21
SEARCH-6235-SAN,B.1.2,2021-02-21
SEARCH-6236-SAN,B.1.2,2021-02-21
SEARCH-6237-SAN,B.1.404,2021-02-21
SEARCH-6239-SAN,B.1.1.222,2021-02-21
SEARCH-6240-SAN,B.1.2,2021-02-21
SEARCH-6241-SAN,B.1,2021-02-21
SEARCH-6242,B.1.427,2021-02-21
SEARCH-6243,B.1.427,2021-02-21
SEARCH-6244,B.1.429,2021-02-21
SEARCH-6246,B.1.429,2021-02-21
SEARCH-6247,B.1.429,2021-02-21
SEARCH-6249,B.1.404,2021-02-21
SEARCH-6250,B.1.1.222,2021-02-21
SEARCH-6251,B.1.404,2021-02-21
SEARCH-6252,B.1.429,2021-02-21
SEARCH-6253,B.1.2,2021-02-21
SEARCH-6254,B.1.429,2021-02-21
SEARCH-6255,B.1.429,2021-02-21
SEARCH-6258,B.1.243,2021-02-21
SEARCH-6259,B.1.2,2021-02-21
SEARCH-6260,B.1.243,2021-02-21
SEARCH-6261,B.1.2,2021-02-21
SEARCH-6263,B.1.2,2021-02-21
SEARCH-6264,B.1.429,2021-02-21
SEARCH-6265,B.1.1.222,2021-02-21
SEARCH-6267,B.1.2,2021-02-21
SEARCH-6268,B.1.427,2021-02-21
SEARCH-6269,B.1,2021-02-21
SEARCH-6270,B.1.2,2021-02-21
SEARCH-6271,B.1.2,2021-02-21
SEARCH-6272,B.1.2,2021-02-21
SEARCH-6273,B.1.427,2021-02-21
SEARCH-6274,B.1,2021-02-21
SEARCH-6275,B.1.1.222,2021-02-21
SEARCH-6276,B.1.2,2021-02-21
SEARCH-6277,B.1.2,2021-02-21
SEARCH-6278,B.1.2,2021-02-21
SEARCH-6279,B.1.1.7,2021-02-21
SEARCH-6280,B.1.2,2021-02-21
SEARCH-6281,B.1.189,2021-02-21
SEARCH-6282,B.1.2,2021-02-21
SEARCH-6283,B.1.429,2021-02-21
SEARCH-6284,B.1.2,2021-02-21
SEARCH-6285,B.1.429,2021-02-21
SEARCH-6286,B.1.234,2021-02-21
SEARCH-6287,B.1.404,2021-02-21
SEARCH-6288,B.1.1.222,2021-02-21
SEARCH-6289,B.1.427,2021-02-21
SEARCH-6290,B.1.429,2021-02-21
SEARCH-6291,B.1.429,2021-02-21
SEARCH-6292,B.1.361,2021-02-21
SEARCH-6293,B.1.404,2021-02-21
SEARCH-6295,B.1.2,2021-02-21
SEARCH-6297,B.1.427,2021-02-21
SEARCH-6298,B.1.429,2021-02-21
SEARCH-6299,B.1.429,2021-02-21
SEARCH-6301,B.1.2,2021-02-21
SEARCH-6302,B.1.429,2021-02-21
SEARCH-6303,B.1.2,2021-02-21
SEARCH-6304,B.1.1.85,2021-02-21
SEARCH-6305,B.1.429,2021-02-21
SEARCH-6306,B.1,2021-02-21
SEARCH-6307,B.1.36,2021-02-21
SEARCH-6308,B.1.429,2021-02-21
SEARCH-6309,B.1.429,2021-02-21
SEARCH-6310,B.1.427,2021-02-21
SEARCH-6311,B.1.429,2021-02-21
SEARCH-6312,B.1.2,2021-02-21
SEARCH-6313,B.1.243,2021-02-21
SEARCH-6314,B.1.1.222,2021-02-21
SEARCH-6315,B.1.429,2021-02-21
SEARCH-6317,B.1.429,2021-02-21
SEARCH-6320,B.1.427,2021-02-21
SEARCH-6321,B.1.427,2021-02-21
SEARCH-6322,B.1.241,2021-02-21
SEARCH-6323,B.1,2021-02-21
SEARCH-6325,B.1.2,2021-02-21
SEARCH-6326,B.1.429,2021-02-21
SEARCH-6327,B.1.429,2021-02-21
SEARCH-6328,B.1.2,2021-02-21
SEARCH-6329,B.1.427,2021-02-21
SEARCH-6331,B.1,2021-02-21
SEARCH-6332,B.1.427,2021-02-21
SEARCH-6334,B.1.243,2021-02-21
SEARCH-6335,B.1,2021-02-21
SEARCH-6336,B.1.429,2021-02-21
SEARCH-6337,B.1.1.103,2021-02-21
SEARCH-6338,B.1.2,2021-02-21
SEARCH-6339,B.1.243,2021-02-21
SEARCH-6340,B.1.429,2021-02-21
SEARCH-6341,B.1.427,2021-02-21
SEARCH-6342,B.1.429,2021-02-21
SEARCH-6343,B.1.404,2021-02-21
SEARCH-6344,B.1.2,2021-02-21
SEARCH-6345,B.1,2021-02-21
SEARCH-6346,B.1.2,2021-02-21
SEARCH-6347,B.1.232,2021-02-21
SEARCH-6350,B.1.1.222,2021-02-21
SEARCH-6351,B.1.429,2021-02-21
SEARCH-6352,B.1.1.222,2021-02-21
SEARCH-6353,B.1,2021-02-21
SEARCH-6354,B.1.2,2021-02-21
SEARCH-6355,B.1.232,2021-02-21
SEARCH-6358,B.1.427,2021-02-21
SEARCH-6360,B.1.427,2021-02-21
SEARCH-6361,B.1.2,2021-02-21
SEARCH-6362,B.1.429,2021-02-21
SEARCH-6363,B.1.427,2021-02-21
SEARCH-6364,B.1.427,2021-02-21
SEARCH-6365,B.1.1.244,2021-02-21
SEARCH-6366,B.1.2,2021-02-21
SEARCH-6367,B.1.2,2021-02-21
SEARCH-6369,B.1.429,2021-02-21
SEARCH-6370,B.1.243,2021-02-21
SEARCH-6371,B.1.429,2021-02-21
SEARCH-6372,B.1.1.222,2021-02-21
SEARCH-6373,B.1.427,2021-02-21
SEARCH-6374,B.1.429,2021-02-21
SEARCH-6375,B.1.243,2021-02-21
SEARCH-6377,B.1.2,2021-02-21
SEARCH-6378,B.1.1.222,2021-02-21
SEARCH-6379,B.1.1.103,2021-02-21
SEARCH-6380,B.1.427,2021-02-21
SEARCH-6381,B.1,2021-02-21
SEARCH-6382,B.1.1.222,2021-02-21
SEARCH-6383,B.1.427,2021-02-21
SEARCH-6384,B.1.2,2021-02-21
SEARCH-6386,B.1.232,2021-02-21
SEARCH-6387,B.1.2,2021-02-21
SEARCH-6388,B.1.1.86,2021-02-21
SEARCH-6389,B.1.427,2021-02-21
SEARCH-6390,B.1.429,2021-02-21
SEARCH-6391,B.1.2,2021-02-21
SEARCH-6394,B.1.427,2021-02-21
SEARCH-6395,B.1.241,2021-02-21
SEARCH-6396,B.1.2,2021-02-21
SEARCH-6397,B.1.429,2021-02-21
SEARCH-6398,B.1.2,2021-02-21
SEARCH-6399,B.1.2,2021-02-21
SEARCH-6402,B.1.427,2021-02-21
SEARCH-6403,B.1,2021-02-21
SEARCH-6404,B.1.427,2021-02-21
SEARCH-6405,B.1.429,2021-02-21
SEARCH-6406,B.1.427,2021-02-21
SEARCH-6407,B.1.427,2021-02-21
SEARCH-6408,B.1.2,2021-02-21
SEARCH-6409,B.1.427,2021-02-21
SEARCH-6410,B.1.427,2021-02-21
SEARCH-6411,B.1.404,2021-02-21
SEARCH-6412,B.1.429,2021-02-21
SEARCH-6413,B.1.2,2021-02-21
SEARCH-6414,B.1.1.222,2021-02-21
SEARCH-6415,B.1.429,2021-02-21
SEARCH-6416,B.1.369,2021-02-21
SEARCH-6417,B.1.2,2021-02-21
SEARCH-6419,B.1.429,2021-02-21
SEARCH-6420,B.1.429,2021-02-21
SEARCH-6421,B.1.2,2021-02-21
SEARCH-6422,B.1.2,2021-02-21
SEARCH-6423,B.1.427,2021-02-21
SEARCH-6424,B.1,2021-02-21
SEARCH-6425,B.1.429,2021-02-21
SEARCH-6426,B.1.427,2021-02-21
SEARCH-6427,B.1.427,2021-02-21
SEARCH-6428,B.1.436,2021-02-21
SEARCH-6429,B.1,2021-02-21
SEARCH-6430,B.1.429,2021-02-21
SEARCH-6431,B.1,2021-02-21
SEARCH-6433,B.1.2,2021-02-21
SEARCH-6434,B.1.2,2021-02-21
SEARCH-6435,B.1.429,2021-02-21
SEARCH-6436,B.1.429,2021-02-21
SEARCH-6437,B.1.2,2021-02-21
SEARCH-6438,B.1.436,2021-02-21
SEARCH-6441,B.1.427,2021-02-21
SEARCH-6442,B.1.429,2021-02-21
SEARCH-6444,B.1,2021-02-21
SEARCH-6445,B.1.232,2021-02-21
SEARCH-6446,B.1.429,2021-02-21
SEARCH-6447,B.1.427,2021-02-21
SEARCH-6448,B.1,2021-02-21
SEARCH-6449,B.1.1,2021-02-21
SEARCH-6450,B.1.404,2021-02-21
SEARCH-6451,B.1.2,2021-02-21
SEARCH-6452,B.1.427,2021-02-21
SEARCH-6454,B.1.429,2021-02-21
SEARCH-6455,B.1.189,2021-02-21
SEARCH-6456,B.1.2,2021-02-21
SEARCH-6457,B.1.429,2021-02-21
SEARCH-6458,B.1.243,2021-02-21
SEARCH-6459,B.1.2,2021-02-21
SEARCH-6460,B.1.429,2021-02-21
SEARCH-6461,B.1.2,2021-02-21
SEARCH-6462,B.1.427,2021-02-21
SEARCH-6463,B.1.427,2021-02-21
SEARCH-6464,B.1.243,2021-02-21
SEARCH-6465,B.1,2021-02-21
SEARCH-6467,B.1,2021-02-21
SEARCH-6468,B.1.2,2021-02-21
SEARCH-6470,B.1.2,2021-02-21
SEARCH-6471,B.1.427,2021-02-21
SEARCH-6472,B.1.404,2021-02-21
SEARCH-6474,B.1.404,2021-02-21
SEARCH-6476,B.1.232,2021-02-21
SEARCH-6477,B.1.404,2021-02-21
SEARCH-6478,B.1.404,2021-02-21
SEARCH-6479,B.1,2021-02-21
SEARCH-6480,B.1.427,2021-02-21
SEARCH-6481,B.1.427,2021-02-21
SEARCH-6482,B.1.241,2021-02-21
SEARCH-6483,B.1.404,2021-02-21
SEARCH-6484,B.1.404,2021-02-21
SEARCH-6485,B.1,2021-02-21
SEARCH-6486,B.1.243,2021-02-21
SEARCH-6487,B.1,2021-02-21
SEARCH-6488,B.1,2021-02-21
SEARCH-6489,B.1.427,2021-02-21
SEARCH-6490,B.1.404,2021-02-21
SEARCH-6491,B.1.404,2021-02-21
SEARCH-6492,B.1,2021-02-21
SEARCH-6493,B.1.404,2021-02-21
SEARCH-6495,B.1.399,2021-02-21
SEARCH-6498,B.1.404,2021-02-21
SEARCH-6499,B.1.404,2021-02-21
SEARCH-6500,B.1.404,2021-02-21
SEARCH-6501,B.1.404,2021-02-21
SEARCH-6502,B.1.1.220,2021-02-21
SEARCH-6503,B.1.2,2021-02-21
SEARCH-6504,B.1.1.44,2021-02-21
SEARCH-6505,B.1.404,2021-02-21
SEARCH-6507,B.1.2,2021-02-21
SEARCH-6508,B.1.2,2021-02-21
SEARCH-6509,B.1.1.159,2021-02-21
SEARCH-6511,B.1.404,2021-02-21
SEARCH-6512,B.1,2021-02-21
SEARCH-6513,B.1.404,2021-02-21
SEARCH-6514,B.1.2,2021-02-21
SEARCH-6515,B.1.2,2021-02-21
SEARCH-6516,B.1,2021-02-21
SEARCH-6517,B.1.404,2021-02-21
SEARCH-6518,B.1.2,2021-02-21
SEARCH-6519,B.1,2021-02-21
SEARCH-6520,B.1.419,2021-02-21
SEARCH-6521,B.1.427,2021-02-21
SEARCH-6522,B.1.404,2021-02-21
SEARCH-6525,B.1.1.222,2021-02-21
SEARCH-6526,B.1.180,2021-02-21
SEARCH-6528,B.1.180,2021-02-21
SEARCH-6529,B.1.180,2021-02-21
SEARCH-6531,B.1.180,2021-02-21
